/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadb -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=2 -p status.interval=1000 -p target=120000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadb -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=2 -p status.interval=1000 -p target=120000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2023-01-09 14:17:41:066 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-01-09 14:17:42:024 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-09 14:17:43:024 2 sec: 66000 operations; 66000 current ops/sec; est completion in 10 minutes [INSERT: Count=66000, Max=896511, Min=725504, Avg=802862.55, 90=855039, 99=896511, 99.9=896511, 99.99=896511] 
2023-01-09 14:17:44:024 3 sec: 217000 operations; 151000 current ops/sec; est completion in 4 minutes [INSERT: Count=151000, Max=923647, Min=303872, Avg=680478.52, 90=821759, 99=900095, 99.9=923647, 99.99=923647] 
2023-01-09 14:17:45:024 4 sec: 361000 operations; 144000 current ops/sec; est completion in 3 minutes [INSERT: Count=144000, Max=672767, Min=62656, Avg=419530.33, 90=573439, 99=670207, 99.9=672767, 99.99=672767] 
2023-01-09 14:17:46:026 5 sec: 498000 operations; 137000 current ops/sec; est completion in 3 minutes [INSERT: Count=137000, Max=547327, Min=72192, Avg=257181.2, 90=443391, 99=528895, 99.9=547327, 99.99=547327] 
2023-01-09 14:17:47:024 6 sec: 634000 operations; 136000 current ops/sec; est completion in 3 minutes [INSERT: Count=136000, Max=455679, Min=39392, Avg=115190.82, 90=217471, 99=427519, 99.9=455679, 99.99=455679] 
2023-01-09 14:17:48:024 7 sec: 755000 operations; 121000 current ops/sec; est completion in 2 minutes [INSERT: Count=121000, Max=157567, Min=34336, Avg=66749.09, 90=109247, 99=144127, 99.9=157567, 99.99=157567] 
2023-01-09 14:17:49:024 8 sec: 872000 operations; 117000 current ops/sec; est completion in 2 minutes [INSERT: Count=117000, Max=164479, Min=35744, Avg=72122.8, 90=104831, 99=139391, 99.9=164479, 99.99=164479] 
2023-01-09 14:17:50:024 9 sec: 996000 operations; 124000 current ops/sec; est completion in 2 minutes [INSERT: Count=124000, Max=143103, Min=39648, Avg=62446.06, 90=85823, 99=140927, 99.9=143103, 99.99=143103] 
2023-01-09 14:17:51:024 10 sec: 1106000 operations; 110000 current ops/sec; est completion in 2 minutes [INSERT: Count=110000, Max=187519, Min=40448, Avg=72979.93, 90=115967, 99=184319, 99.9=187519, 99.99=187519] 
2023-01-09 14:17:52:025 11 sec: 1223000 operations; 117000 current ops/sec; est completion in 2 minutes [INSERT: Count=117000, Max=249087, Min=48704, Avg=133835.21, 90=188671, 99=231295, 99.9=249087, 99.99=249087] 
2023-01-09 14:17:53:026 12 sec: 1355000 operations; 132000 current ops/sec; est completion in 2 minutes [INSERT: Count=132000, Max=223487, Min=38592, Avg=119192.12, 90=190207, 99=222591, 99.9=223487, 99.99=223487] 
2023-01-09 14:17:54:024 13 sec: 1438000 operations; 83000 current ops/sec; est completion in 2 minutes [INSERT: Count=83000, Max=620031, Min=35904, Avg=83764.05, 90=108671, 99=620031, 99.9=620031, 99.99=620031] 
2023-01-09 14:17:55:024 14 sec: 1533000 operations; 95000 current ops/sec; est completion in 2 minutes [INSERT: Count=95000, Max=734719, Min=46560, Avg=436433.68, 90=679423, 99=734719, 99.9=734719, 99.99=734719] 
